name,address,suburb,state,postcode,latitude,longitude,phone,opening_hours,venue_type,source
Villa Maria Society-Ballarat-Grampians General Packages,"190 Benalla Road, University Drive",SHEPPARTON,VIC,3564,-36.3875,145.427495999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Villa Maria Western Community Services - Barwon Region EACHD,"Suite 4, Global Innovations Bldg, University Drive",MOUNT HELEN,VIC,3350,-37.624755,143.880524,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Violet Town Community Care Service,48 COWSLIP Street,VIOLET TOWN,VIC,3669,-36.635758,145.712628999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Vision Australia Care Packages,92-100 McIvor Highway,BENDIGO,VIC,3550,-36.757381,144.291521999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Vision Australia Care Packages - Southern Metro,45 Princes Highway,DANDENONG,VIC,3175,-37.9828419999999,145.211252,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
West Wimmera Health Services Community Options,43 51 NELSON STREET,NHILL,VIC,3418,-36.3338639999999,141.655842,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Western District Health Service,20 Foster Street,HAMILTON,VIC,3300,-37.737544,142.030182999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Western Metro Care Packages Project,16 ANZED COURT,MULGRAVE,VIC,3170,-37.9210989999999,145.150198999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wimmera Home Care Packages Level 2,3 Robinson Street,HORSHAM,VIC,3400,-36.713489,142.207417999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wintringham - Southern Metro Region,372 South Road,MOORABBIN,VIC,3189,-37.9337459999999,145.038299999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wintringham - Northern Metro Region,310 Mt Alexander Road,ASCOT VALE,VIC,3032,-37.7796489999999,144.931463,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wintringham - South East Metro Region,"Unit 22, 31 Fiveways Boulevard",KEYSBOROUGH,VIC,3173,-37.989674,145.153528999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wintringham - Southern Tasmania,18 WENTWORTH STREET,BELLERIVE,TAS,7018,-42.877755,147.387216999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wintringham - Northern Tasmania,18 WENTWORTH STREET,BELLERIVE,TAS,7018,-42.877755,147.387216999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wintringham - Hume Region,"Unit 37, 48 Maude Street",SHEPPARTON,VIC,3630,-36.371561,145.401525999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Albany Community Care Centre,73 Hardie Road,ALBANY,WA,6330,-35.0017199999999,117.903340999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Respect Home Care - Goldfields,173 Wilson Street,KALGOORLIE,WA,6430,-30.7599519999999,121.484802999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Amana Living Metro North,"Level 1, 1-9 Tanunda Drive",RIVERVALE,WA,6103,-31.9519759999999,115.915712999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Amana Living Metro South East,"Level 1, 1-9 Tanunda Drive",RIVERVALE,WA,6103,-31.9519759999999,115.915712999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Amana Living Metro South West,"Level 1, 1-9 Tanunda Drive",RIVERVALE,WA,6103,-31.9519759999999,115.915712999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Amana Living Metro East,"Level 1, 1-9 Tanunda Drive",RIVERVALE,WA,6103,-31.9519759999999,115.915712999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
AMAROO@HOME,2 WREFORD COURT,GOSNELLS,WA,6110,-32.0745689999999,115.997405,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptistcare Home Services WA - East Metro,2 / 398 Great Eastern Highway,ASCOT,WA,6104,-31.92887,115.945142,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptistcare Home Services WA - Great Southern,4 Plaza Street,SOUTH BUNBURY,WA,6230,-33.337398,115.639628999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptistcare Home Services WA - North Metro,2 / 398 Great Eastern Highway,ASCOT,WA,6104,-31.92887,115.945142,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptistcare Home Services WA - South Metro,3 / 17 Rockingham Beach Road,ROCKINGHAM,WA,6168,-32.275601,115.730725,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptistcare Home Services WA - Southwest,4 Plaza Street,SOUTH BUNBURY,WA,6230,-33.337398,115.639628999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Baptistcare Home Services WA - Wheatbelt,2 / 398 Great Eastern Highway,ASCOT,WA,6104,-31.92887,115.945142,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bayswater Extended Community Help Organisation,72 Toowong Street,BAYSWATER,WA,6053,-31.91638,115.89837,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 4 Metro East,"Unit 10, 98 Ellersdale Avenue",WARWICK,WA,6024,-31.84139,115.81198,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 4 Metro South West,18 Olivenza Crescent,PORT KENNEDY,WA,6172,-32.35759,115.77042,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 4 South West,86 Blair Street,BUNBURY,WA,6230,-33.32949,115.64118,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 2 Metro North,"Unit 10, 98 Ellersdale Avenue",WARWICK,WA,6024,-31.84139,115.81198,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 2 Metro South West,18 Olivenza Crescent,PORT KENNEDY,WA,6172,-32.35759,115.77042,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 2 Mid West,36 Cairncross Street,BERESFORD,WA,6530,-28.755818,114.623418999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 2 South West,86 Blair Street,BUNBURY,WA,6230,-33.32949,115.64118,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 4 Metro North,"Unit 10, 98 Ellersdale Avenue",WARWICK,WA,6024,-31.84139,115.81198,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bethanie Home Care Level 4 Mid West,36 Cairncross Street,GERALDTON,WA,6530,-28.755818,114.623419999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Brightwater Home Care Packages East,"183 WALTER Road, West",DIANELLA,WA,6059,-31.9044449999999,115.884401999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Brightwater Home Care Packages North,"Level 1, 74 Delamere Avenue",CURRAMBINE,WA,6028,-31.7404179999999,115.740508,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Brightwater Home Care Packages South West,"Unit Go 73b, 1 Council Avenue",ROCKINGHAM,WA,6168,-32.28976,115.74503,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Chorus Australia Limited,15 READ Street,ROCKINGHAM,WA,6168,-32.2849999999999,115.73614,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
MercyCare Home Care Packages Level 2 (North Metro),18 Barrett Street,WEMBLEY,WA,6014,-31.9380899999999,115.823179999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
MercyCare Home Care Packages Level 2 (South West Metro),18 Barrett Street,WEMBLEY,WA,6014,-31.9380899999999,115.823179999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
MercyCare Home Care Packages Level 4 (North Metro),18 Barrett Street,WEMBLEY,WA,6014,-31.9380899999999,115.823179999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
City of Cockburn Community Aged Care Packages,6 Ingram Street,HAMILTON HILL,WA,6163,-32.0800569999999,115.789322999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Community Home Care CACP,3 Parade Road,SOUTH BUNBURY,WA,6230,-33.357802,115.638323999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Coolibah Total Caring - EACH,30 Third Avenue,MANDURAH,WA,6210,-32.5410299999999,115.742729999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Cura In-Home Care,"Unit 7, Level 4, 170 Burswood Road Road",BURSWOOD,WA,6100,-31.964471,115.89892,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Dale Community Care,2 Hobbs Drive,ARMADALE,WA,6112,-32.1586209999999,116.014696999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Esperance Home Care Packages,19 Black Street,ESPERANCE,WA,6450,-33.8576419999999,121.881029999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Kununurra Home Care (Level 4s),5 Coolibah Drive,KUNUNURRA,WA,6743,-15.7760029999999,128.733422999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Astley Care Home Care Packages,23 Astley Street,GOSNELLS,WA,6110,-32.07302,116.004919999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
HomeCare Options (CACP Packages),"Ground Floor, 30 Delhi Street",WEST PERTH,WA,6005,-31.945311,115.844209,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Home Care Options,"Ground Floor, 30 Delhi Street",WEST PERTH,WA,6005,-31.945311,115.844209,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Icare Community Aged Services (IAWCC),209 Fitzgerald Street,PERTH,WA,6000,-31.9398,115.85352,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Community - CACP North,"Ground Floor, Juniper Ron Wilson House, 1 Centenary Drive",BENTLEY,WA,6102,-32.0057339999999,115.899850999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Community - CACP Northam,61-63 Wellington Street,NORTHAM,WA,6401,-31.652504,116.665503,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Community - CACP South,"Ground Floor, Juniper Ron Wilson House, 1 Centenary Drive",BENTLEY,WA,6102,-32.0057339999999,115.899850999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Community - Level 4 North,"Ground Floor, Juniper Ron Wilson House, 1 Centenary Drive",BENTLEY,WA,6102,-32.0057339999999,115.899850999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Community - Level 4 Northam,61-63 Wellington Street,NORTHAM,WA,6401,-31.652504,116.665503,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Community - Level 4 South,"Ground Floor, Juniper Ron Wilson House, 1 Centenary Drive",BENTLEY,WA,6102,-32.0057339999999,115.899850999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Kimberley Aged and Community Services,61 Herbert Street,BROOME,WA,6725,-17.964199,122.233881999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Kimberley Aged and Community Services EACH,61 Herbert Street,BROOME,WA,6725,-17.964199,122.233881999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
KinCare CACP - Metropolitan Perth,"Level 1, 2 Mackie Street",VICTORIA PARK,WA,6100,-31.974931,115.890547999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
KinCare EACH - Metropolitan Perth,"Level 1, 2 Mackie Street",VICTORIA PARK,WA,6100,-31.974931,115.890547999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
KinCare EACHD - Metropolitan Perth,"Level 1, 2 Mackie Street",VICTORIA PARK,WA,6100,-31.974931,115.890547999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Juniper Community - Level 2 Kimberley,5 Coolibah Drive,KUNUNURRA,WA,6743,-15.7760029999999,128.733422999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
MYVISTA Community Care,11 Nugent Street,BALCATTA,WA,6021,-31.8658499999999,115.82716,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Narrogin Regional Homecare,"31 CLAYTON Road, 30 Clayton Road",NARROGIN,WA,6312,-32.9313399999999,117.174550999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St Bart's Home Care,7 Lime Street,EAST PERTH,WA,6004,-31.9509839999999,115.869929999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Pam Corker House,29 Eastcott Street,WAROONA,WA,6215,-32.84346,115.927059999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Pam Corker House EACH,29 Eastcott Street,WAROONA,WA,6215,-32.84346,115.927059999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Panda The Asian Aged Care Program,128 James Street,NORTHBRIDGE,WA,6003,-31.947894,115.857551,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Metro East Level 1 and 2,"Level 2, 30 Hasler Road",OSBORNE PARK,WA,6017,-31.910623,115.808982999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Metro North Level 1 and 2,"Level 2, 30 Hasler Road",OSBORNE PARK,WA,6017,-31.910623,115.808982999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Metro South East Level 1 and 2,1 / 234 Berrigan Drive,JANDAKOT,WA,6164,-32.1082589999999,115.859103,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Metro South West Level 1 and 2,1 / 234 Berrigan Drive,JANDAKOT,WA,6164,-32.1082589999999,115.859103,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Metro East Level 3 and 4,"Level 2, 30 Hasler Road",OSBORNE PARK,WA,6017,-31.910623,115.808982999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Metro North Level 3 and 4,"Level 2, 30 Hasler Road",OSBORNE PARK,WA,6017,-31.910623,115.808982999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Metro South East Level 3 and 4,1 / 234 Berrigan Drive,JANDAKOT,WA,6164,-32.1082589999999,115.859103,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Metro South West Level 3 and 4,1 / 234 Berrigan Drive,JANDAKOT,WA,6164,-32.1082589999999,115.859103,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Rainbow The Multicultural Aged Care Program,33 EIGHTH AVENUE,MAYLANDS,WA,6051,-31.9312709999999,115.894430999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Wheatbelt Level 1 and 2,"149 Fitzgerald Street, East",NORTHAM,WA,6401,-31.6531999999999,116.672483,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Avivo: Live Life Wheatbelt Level 3 and 4,"149 Fitzgerald Street, East",NORTHAM,WA,6401,-31.6531999999999,116.672483,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Rise,41 a Great Northern Highway,MIDDLE SWAN,WA,6056,-31.87311,116.01117,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Acacia Living Group Eastern Hills Home Care Packages,176 Grove Road,LESMURDIE,WA,6076,-32.00025,116.04983,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Acacia Living Group Eastern Hills Home Care,176 Grove Road,LESMURDIE,WA,6076,-32.00025,116.04983,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Acacia Living Group Midwest Home Care Packages,134 Gregory Street,BEACHLANDS,WA,6530,-28.78434,114.6055,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Acacia Living Group Metro Home Care Packages,16 Freedman Road,MENORA,WA,6050,-31.9171429999999,115.865665,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Acacia Living Group Metro Home Care,16 Freedman Road,MENORA,WA,6050,-31.9171429999999,115.865665,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Acacia Living Group Midwest Home Care,134 Gregory Street,BEACHLANDS,WA,6530,-28.78434,114.6055,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Share And Care Community Services Group Inc - Home Support Services,88 Wellington Street,NORTHAM,WA,6401,-31.6552849999999,116.671249,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Great Southern HCP Level 2,91 SEYMOUR Street,MIRA MAR,WA,6330,-35.0107339999999,117.902296,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain South East Metropolitan HCP Level 2,1938 Albany Highway,MADDINGTON,WA,6109,-32.0524399999999,115.987039999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain South West HCP Level 2,1 MITCHELL Crescent,CAREY PARK,WA,6230,-33.347296,115.644485,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Mid West HCP Level 2,"Suite 2, 114 Sanford Street",GERALDTON,WA,6530,-28.77553,114.612001,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Goldfields HCP Level 2,19 York Street,KALGOORLIE,WA,6432,-30.773121,121.489001,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain East Metropolitan HCP Level 2,1938 Albany Highway,MADDINGTON,WA,6109,-32.0524399999999,115.987039999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain South West Metropolitan HCP Level 2,81 NORTH LAKE Road,MYAREE,WA,6154,-32.04231,115.815309999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Wheatbelt HCP Level 2,84 Newcastle Road,NORTHAM,WA,6401,-31.647818,116.658685,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain East Metropolitan HCP Level 4,19 Wright Street,HIGHGATE,WA,6003,-31.943117,115.871324999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Mid West HCP Level 4,"Suite 2, 114 Sanford Street",GERALDTON,WA,6530,-28.77553,114.612001,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Goldfields HCP Level 4,19 York Street,BOULDER,WA,6432,-30.7731199999999,121.489,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Great Southern HCP Level 4,91 SEYMOUR Street,MIRA MAR,WA,6330,-35.0107339999999,117.902296,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain North Metropolitan HCP Level 4,11 Moolanda Boulevard,KINGSLEY,WA,6026,-31.8191999999999,115.804839999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain South East Metropolitan HCP Level 4,"Maddington Service Centre, 1938 Albany Highway",MADDINGTON,WA,6109,-32.0524399999999,115.987039999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain South West HCP Level 4,1 MITCHELL Crescent,CAREY PARK,WA,6230,-33.347296,115.644485,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain South West Metropolitan HCP Level 4,72 LAKES Road,GREENFIELDS,WA,6210,-32.53383,115.76139,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Wheatbelt HCP Level 4,6 Sundercombe Street,OSBORNE PARK,WA,6017,-31.9057609999999,115.811139999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southcare Packaged Care CACP,53 BICKLEY CRESCENT,MANNING,WA,6152,-32.011398,115.86866,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southcare Packaged Care EACH,53 BICKLEY CRESCENT,MANNING,WA,6152,-32.011398,115.86866,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southcare Packaged Care EACH D,53 BICKLEY CRESCENT,MANNING,WA,6152,-32.011398,115.86866,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Servcies CACP (CASA Program),15 Rowe Avenue,RIVERVALE,WA,6103,-31.9568599999999,115.90428,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services CACP (Broome),20 Dickson Drive,BROOME,WA,6725,-17.969113,122.227314,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services CACP (North Metro),15 Rowe Avenue,RIVERVALE,WA,6103,-31.9568599999999,115.90428,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Pilbara HCP Level 2,20 Logue Court,SOUTH HEDLAND,WA,6722,-20.402204,118.598889999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services CACP (South East Metro),15 Rowe Avenue,RIVERVALE,WA,6103,-31.9568599999999,115.90428,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services CACP (South West Metro),15 Rowe Avenue,RIVERVALE,WA,6103,-31.9568599999999,115.90428,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services EACH (Broome),20 Dickson Drive,BROOME,WA,6725,-17.969113,122.227314,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services EACH (Bunbury),"Unit 3, 19 Bussell Highway",BUSSELTON,WA,6280,-33.65281,115.339410999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services EACH (CASA Program),15 Rowe Avenue,RIVERVALE,WA,6103,-31.9568599999999,115.90428,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services EACH (Metro),15 Rowe Avenue,RIVERVALE,WA,6103,-31.9568599999999,115.90428,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Silver Chain Pilbara HCP Level 4,20 Logue Court,SOUTH HEDLAND,WA,6722,-20.402204,118.598889999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services EACH Dementia (Bunbury),"Unit 3, 19 Bussell Highway",BUSSELTON,WA,6280,-33.65281,115.339410999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Southern Cross Community Care Services EACH Dementia Program,15 Rowe Avenue,RIVERVALE,WA,6103,-31.9568599999999,115.90428,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St Basil's Aged Care Services,22 Dianella Drive,DIANELLA,WA,6059,-31.885262,115.861875999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St Basil's Aged Care Services EACH,22 Dianella Drive,DIANELLA,WA,6059,-31.885262,115.861875999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Pty Ltd - WA Central,"Ground Floor, 30 Delhi Street",WEST PERTH,WA,6005,-31.945311,115.844209,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Pty Ltd - WA East Metro,"Ground Floor, 30 Delhi Street",WEST PERTH,WA,6005,-31.945311,115.844209,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Pty Ltd - WA North Metro,"Ground Floor, 30 Delhi Street",WEST PERTH,WA,6005,-31.945311,115.844209,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Pty Ltd - WA South East Metro,"Ground Floor, 30 Delhi Street",WEST PERTH,WA,6005,-31.945311,115.844209,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Pty Ltd - WA South West Metro,"Ground Floor, 30 Delhi Street",WEST PERTH,WA,6005,-31.945311,115.844209,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Enrich Living Pty Ltd - WA South West Region,"Ground Floor, 30 Delhi Street",WEST PERTH,WA,6005,-31.945311,115.844209,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Stanhope Aged Care Community Services EACH,"Level 1, 2 Mackie Street",VICTORIA PARK,WA,6100,-31.974931,115.890547999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Stanhope Aged Care Community Services EACHD,"Level 1, 2 Mackie Street",VICTORIA PARK,WA,6100,-31.974931,115.890547999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Stanhope Home Health Care Services,"Level 1, 2 Mackie Street",VICTORIA PARK,WA,6100,-31.974931,115.890547999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Capecare Home Care,20 RAY Avenue,BROADWATER,WA,6280,-33.658213,115.269210999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
SwanCare Group Community Care,26 Plantation Drive,BENTLEY,WA,6102,-32.0039829999999,115.901319999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Triple A Care (Australian Asian Association of WA),275 Stirling Street,PERTH,WA,6000,-31.943299,115.867857,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
White Oak CACP East,"Suite 14, 115 Grand Boulevard",JOONDALUP,WA,6027,-31.7414899999999,115.77065,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wiluna Aged Care Services (Ngangganawili),1467 Thompson Street,WILUNA,WA,6646,-26.592324,120.220574999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bupa Templestowe,222-228 Serpells Road,TEMPLESTOWE,VIC,3106,-37.767209,145.153398,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Life Without Barriers,352 Hunter Street,NEWCASTLE,NSW,2300,-32.926479,151.774925999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Kintyre Lodge - Dubbo,2 Glenabbey Drive,DUBBO,NSW,2830,-32.273178,148.573600999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
"At Home Services Feros Care - Barwon-South Western, Victoria","Level 27, 101 Collins Street",MELBOURNE,VIC,3000,-37.814542,144.970499999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
At Home Services Feros Care - Loddon-Mallee VIC,"Level 27, 101 Collins Street",MELBOURNE,VIC,3000,-37.814542,144.970499999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
At Home Services Feros Care - Eastern Metropolitan VIC,"Level 27, 101 Collins Street",MELBOURNE,VIC,3000,-37.814542,144.970499999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Arthur Blackburn VC Gardens,821 Ocean Drive,PORT MACQUARIE,NSW,2444,-31.489957,152.903403999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bupa Ballarat,305 Smythes Road,DELACOMBE,VIC,3356,-37.5904239999999,143.808863,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Latrobe Home Care Packages - Grampians,81-87 Buckley Street,MORWELL,VIC,3840,-38.235833,146.400085999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Latrobe Home Care Packages - Hume,53 Ryley Street,WANGARATTA,VIC,3677,-36.35745,146.321685,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bolton Clarke Camberwell Green,12 Hunter Road,CAMBERWELL,VIC,3124,-37.837713,145.082958999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
